Jahr,Note,Bundesland,Anzahl
2015,3.8,HH,9
2015,3.9,HH,2
2015,4,HH,0
2015,1,MV,87
2015,1.1,MV,57
2015,1.2,MV,81
2015,1.3,MV,87
2015,1.4,MV,105
2015,1.5,MV,149
2015,1.6,MV,105
2015,1.7,MV,160
2015,1.8,MV,174
2015,1.9,MV,175
2015,2,MV,170
2015,2.1,MV,196
2015,2.2,MV,231
2015,2.3,MV,218
2015,2.4,MV,213
2015,2.5,MV,212
2015,2.6,MV,228
2015,2.7,MV,212
2015,2.8,MV,231
2015,2.9,MV,204
2015,3,MV,191
2015,3.1,MV,186
2015,3.2,MV,153
2015,3.3,MV,130
2015,3.4,MV,71
2015,3.5,MV,46
2015,3.6,MV,17
2015,3.7,MV,2
2015,3.8,MV,1
2015,3.9,MV,0
2015,4,MV,0
2015,1,NI,264
2015,1.1,NI,186
2015,1.2,NI,302
2015,1.3,NI,366
2015,1.4,NI,499
2015,1.5,NI,602
2015,1.6,NI,715
2015,1.7,NI,796
2015,1.8,NI,869
2015,1.9,NI,1136
2015,2,NI,1132
2015,2.1,NI,1284
2015,2.2,NI,1412
2015,2.3,NI,1532
2015,2.4,NI,1666
2015,2.5,NI,1868
2015,2.6,NI,1917
2015,2.7,NI,1945
2015,2.8,NI,2122
2015,2.9,NI,2242
2015,3,NI,2050
2015,3.1,NI,2102
2015,3.2,NI,1959
2015,3.3,NI,1755
2015,3.4,NI,1396
2015,3.5,NI,953
2015,3.6,NI,521
2015,3.7,NI,156
2015,3.8,NI,21
2015,3.9,NI,2
2015,4,NI,0
2015,1,NW,1280
2015,1.1,NW,823
2015,1.2,NW,1170
2015,1.3,NW,1426
2015,1.4,NW,1642
2015,1.5,NW,2000
2015,1.6,NW,2359
2015,1.7,NW,2654
2015,1.8,NW,3030
2015,1.9,NW,3436
2015,2,NW,3366
2015,2.1,NW,3733
2015,2.2,NW,4145
2015,2.3,NW,4113
2015,2.4,NW,4421
2015,2.5,NW,4682
2015,2.6,NW,4578
2015,2.7,NW,4616
2015,2.8,NW,4763
2015,2.9,NW,4936
2015,3,NW,4357
2015,3.1,NW,4448
2015,3.2,NW,4075
2015,3.3,NW,3581
2015,3.4,NW,2892
2015,3.5,NW,2110
2015,3.6,NW,1125
2015,3.7,NW,455
2015,3.8,NW,89
2015,3.9,NW,22
2015,4,NW,20
2015,1,RP,178
2015,1.1,RP,137
2015,1.2,RP,195
2015,1.3,RP,232
2015,1.4,RP,287
2015,1.5,RP,359
2015,1.6,RP,420
2015,1.7,RP,481
2015,1.8,RP,562
2015,1.9,RP,616
2015,2,RP,649
2015,2.1,RP,748
2015,2.2,RP,751
2015,2.3,RP,795
2015,2.4,RP,816
2015,2.5,RP,914
2015,2.6,RP,960
2015,2.7,RP,986
2015,2.8,RP,1030
2015,2.9,RP,963
2015,3,RP,1011
2015,3.1,RP,942
2015,3.2,RP,876
2015,3.3,RP,677
2015,3.4,RP,594
2015,3.5,RP,433
2015,3.6,RP,215
2015,3.7,RP,99
2015,3.8,RP,34
2015,3.9,RP,2
2015,4,RP,7
2015,1,SH,112
2015,1.1,SH,91
2015,1.2,SH,132
2015,1.3,SH,146
2015,1.4,SH,202
2015,1.5,SH,267
2015,1.6,SH,285
2015,1.7,SH,361
2015,1.8,SH,414
2015,1.9,SH,454
2015,2,SH,529
2015,2.1,SH,536
2015,2.2,SH,589
2015,2.3,SH,647
2015,2.4,SH,705
2015,2.5,SH,700
2015,2.6,SH,719
2015,2.7,SH,777
2015,2.8,SH,796
2015,2.9,SH,795
2015,3,SH,774
2015,3.1,SH,677
2015,3.2,SH,671
2015,3.3,SH,487
2015,3.4,SH,397
2015,3.5,SH,261
2015,3.6,SH,136
2015,3.7,SH,64
2015,3.8,SH,21
2015,3.9,SH,1
2015,4,SH,5
2015,1,SL,70
2015,1.1,SL,42
2015,1.2,SL,56
2015,1.3,SL,62
2015,1.4,SL,63
2015,1.5,SL,100
2015,1.6,SL,115
2015,1.7,SL,149
2015,1.8,SL,170
2015,1.9,SL,167
2015,2,SL,155
2015,2.1,SL,199
2015,2.2,SL,203
2015,2.3,SL,211
2015,2.4,SL,208
2015,2.5,SL,238
2015,2.6,SL,228
2015,2.7,SL,222
2015,2.8,SL,206
2015,2.9,SL,255
2015,3,SL,197
2015,3.1,SL,182
2015,3.2,SL,153
2015,3.3,SL,97
2015,3.4,SL,69
2015,3.5,SL,32
2015,3.6,SL,21
2015,3.7,SL,3
2015,3.8,SL,2
2015,3.9,SL,0
2015,4,SL,0
2015,1,SN,159
2015,1.1,SN,123
2015,1.2,SN,185
2015,1.3,SN,241
2015,1.4,SN,273
2015,1.5,SN,357
2015,1.6,SN,368
2015,1.7,SN,456
2015,1.8,SN,530
2015,1.9,SN,548
2015,2,SN,548
2015,2.1,SN,586
2015,2.2,SN,647
2015,2.3,SN,610
2015,2.4,SN,623
2015,2.5,SN,581
2015,2.6,SN,587
2015,2.7,SN,585
2015,2.8,SN,526
2015,2.9,SN,514
2015,3,SN,491
2015,3.1,SN,453
2015,3.2,SN,369
2015,3.3,SN,305
2015,3.4,SN,202
2015,3.5,SN,107
2015,3.6,SN,46
2015,3.7,SN,17
2015,3.8,SN,0
2015,3.9,SN,0
2015,4,SN,0
2015,1,ST,82
2015,1.1,ST,46
2015,1.2,ST,99
2015,1.3,ST,94
2015,1.4,ST,126
2015,1.5,ST,146
2015,1.6,ST,152
2015,1.7,ST,167
2015,1.8,ST,220
2015,1.9,ST,236
2015,2,ST,205
2015,2.1,ST,239
2015,2.2,ST,257
2015,2.3,ST,272
2015,2.4,ST,282
2015,2.5,ST,270
2015,2.6,ST,299
2015,2.7,ST,290
2015,2.8,ST,300
2015,2.9,ST,285
2015,3,ST,250
2015,3.1,ST,230
2015,3.2,ST,190
2015,3.3,ST,174
2015,3.4,ST,137
2015,3.5,ST,74
2015,3.6,ST,29
2015,3.7,ST,6
2015,3.8,ST,0
2015,3.9,ST,0
2015,4,ST,0
2015,1,TH,193
2015,1.1,TH,130
2015,1.2,TH,163
2015,1.3,TH,193
2015,1.4,TH,261
2015,1.5,TH,236
2015,1.6,TH,257
2015,1.7,TH,309
2015,1.8,TH,297
2015,1.9,TH,374
2015,2,TH,322
2015,2.1,TH,352
2015,2.2,TH,373
2015,2.3,TH,337
2015,2.4,TH,341
2015,2.5,TH,285
2015,2.6,TH,295
2015,2.7,TH,286
2015,2.8,TH,298
2015,2.9,TH,248
2015,3,TH,178
2015,3.1,TH,169
2015,3.2,TH,108
2015,3.3,TH,103
2015,3.4,TH,66
2015,3.5,TH,47
2015,3.6,TH,10
2015,3.7,TH,2
2015,3.8,TH,1
2015,3.9,TH,0
2015,4,TH,0
2016,1,BB,227
2016,1.1,BB,130
2016,1.2,BB,170
2016,1.3,BB,222
2016,1.4,BB,250
2016,1.5,BB,286
2016,1.6,BB,274
2016,1.7,BB,334
2016,1.8,BB,403
2016,1.9,BB,401
2016,2,BB,432
2016,2.1,BB,421
2016,2.2,BB,428
2016,2.3,BB,453
2016,2.4,BB,504
2016,2.5,BB,476
2016,2.6,BB,467
2016,2.7,BB,440
2016,2.8,BB,467
2016,2.9,BB,430
2016,3,BB,405
2016,3.1,BB,360
2016,3.2,BB,270
2016,3.3,BB,182
2016,3.4,BB,86
2016,3.5,BB,56
2016,3.6,BB,19
2016,3.7,BB,4
2016,3.8,BB,0
2016,3.9,BB,0
2016,4,BB,0
2016,1,BE,304
2016,1.1,BE,178
2016,1.2,BE,256
2016,1.3,BE,352
2016,1.4,BE,388
2016,1.5,BE,465
2016,1.6,BE,530
2016,1.7,BE,556
2016,1.8,BE,613
2016,1.9,BE,745
2016,2,BE,674
2016,2.1,BE,713
2016,2.2,BE,836
2016,2.3,BE,815
2016,2.4,BE,810
2016,2.5,BE,900
2016,2.6,BE,936
2016,2.7,BE,959
2016,2.8,BE,913
2016,2.9,BE,889
2016,3,BE,867
2016,3.1,BE,778
2016,3.2,BE,722
2016,3.3,BE,551
2016,3.4,BE,381
2016,3.5,BE,229
2016,3.6,BE,93
2016,3.7,BE,32
2016,3.8,BE,5
2016,3.9,BE,2
2016,4,BE,1
2016,1,BW,700
2016,1.1,BW,475
2016,1.2,BW,732
2016,1.3,BW,783
2016,1.4,BW,1042
2016,1.5,BW,1262
2016,1.6,BW,1454
2016,1.7,BW,1644
2016,1.8,BW,1927
2016,1.9,BW,2201
2016,2,BW,2255
2016,2.1,BW,2515
2016,2.2,BW,2656
2016,2.3,BW,2764
2016,2.4,BW,2803
2016,2.5,BW,2847
2016,2.6,BW,2812
2016,2.7,BW,2859
2016,2.8,BW,2784
2016,2.9,BW,2687
2016,3,BW,2471
2016,3.1,BW,2388
2016,3.2,BW,2045
2016,3.3,BW,1931
2016,3.4,BW,1416
2016,3.5,BW,979
2016,3.6,BW,555
2016,3.7,BW,176
2016,3.8,BW,32
2016,3.9,BW,0
2016,4,BW,2
2016,1,BY,797
2016,1.1,BY,505
2016,1.2,BY,652
2016,1.3,BY,882
2016,1.4,BY,1092
2016,1.5,BY,1244
2016,1.6,BY,1461
2016,1.7,BY,1666
2016,1.8,BY,1912
2016,1.9,BY,2120
2016,2,BY,2033
2016,2.1,BY,2224
2016,2.2,BY,2399
2016,2.3,BY,2454
2016,2.4,BY,2457
2016,2.5,BY,2519
2016,2.6,BY,2396
2016,2.7,BY,2299
2016,2.8,BY,2258
2016,2.9,BY,2051
2016,3,BY,1893
2016,3.1,BY,1585
2016,3.2,BY,1306
2016,3.3,BY,1015
2016,3.4,BY,645
2016,3.5,BY,391
2016,3.6,BY,157
2016,3.7,BY,55
2016,3.8,BY,14
2016,3.9,BY,8
2016,4,BY,5
2016,1,HB,59
2016,1.1,HB,37
2016,1.2,HB,51
2016,1.3,HB,55
2016,1.4,HB,74
2016,1.5,HB,84
2016,1.6,HB,104
2016,1.7,HB,101
2016,1.8,HB,106
2016,1.9,HB,117
2016,2,HB,116
2016,2.1,HB,149
2016,2.2,HB,138
2016,2.3,HB,153
2016,2.4,HB,139
2016,2.5,HB,137
2016,2.6,HB,156
2016,2.7,HB,197
2016,2.8,HB,178
2016,2.9,HB,174
2016,3,HB,157
2016,3.1,HB,172
2016,3.2,HB,156
2016,3.3,HB,120
2016,3.4,HB,95
2016,3.5,HB,68
2016,3.6,HB,37
2016,3.7,HB,3
2016,3.8,HB,1
2016,3.9,HB,4
2016,4,HB,0
2016,1,HE,513
2016,1.1,HE,281
2016,1.2,HE,392
2016,1.3,HE,483
2016,1.4,HE,519
2016,1.5,HE,670
2016,1.6,HE,767
2016,1.7,HE,810
2016,1.8,HE,895
2016,1.9,HE,1022
2016,2,HE,1050
2016,2.1,HE,1090
2016,2.2,HE,1255
2016,2.3,HE,1166
2016,2.4,HE,1313
2016,2.5,HE,1327
2016,2.6,HE,1305
2016,2.7,HE,1361
2016,2.8,HE,1304
2016,2.9,HE,1298
2016,3,HE,1252
2016,3.1,HE,1160
2016,3.2,HE,957
2016,3.3,HE,840
2016,3.4,HE,675
2016,3.5,HE,416
2016,3.6,HE,234
2016,3.7,HE,114
2016,3.8,HE,15
2016,3.9,HE,2
2016,4,HE,0
2016,1,HH,137
2016,1.1,HH,93
2016,1.2,HH,137
2016,1.3,HH,184
2016,1.4,HH,217
2016,1.5,HH,268
2016,1.6,HH,283
2016,1.7,HH,317
2016,1.8,HH,353
2016,1.9,HH,377
2016,2,HH,429
2016,2.1,HH,444
2016,2.2,HH,460
2016,2.3,HH,468
2016,2.4,HH,546
2016,2.5,HH,479
2016,2.6,HH,534
2016,2.7,HH,564
2016,2.8,HH,536
2016,2.9,HH,473
2016,3,HH,494
2016,3.1,HH,474
2016,3.2,HH,481
2016,3.3,HH,401
2016,3.4,HH,304
2016,3.5,HH,191
2016,3.6,HH,90
2016,3.7,HH,26
2016,3.8,HH,7
2016,3.9,HH,1
2016,4,HH,0
2016,1,MV,127
2016,1.1,MV,72
2016,1.2,MV,92
2016,1.3,MV,126
2016,1.4,MV,164
2016,1.5,MV,143
2016,1.6,MV,151
2016,1.7,MV,183
2016,1.8,MV,195
2016,1.9,MV,225
2016,2,MV,222
2016,2.1,MV,234
2016,2.2,MV,254
2016,2.3,MV,276
2016,2.4,MV,246
2016,2.5,MV,282
2016,2.6,MV,268
2016,2.7,MV,232
2016,2.8,MV,281
2016,2.9,MV,249
2016,3,MV,242
2016,3.1,MV,211
2016,3.2,MV,178
2016,3.3,MV,145
2016,3.4,MV,87
2016,3.5,MV,37
2016,3.6,MV,18
2016,3.7,MV,1
2016,3.8,MV,0
2016,3.9,MV,0
2016,4,MV,0
2016,1,NI,305
2016,1.1,NI,195
2016,1.2,NI,316
2016,1.3,NI,407
2016,1.4,NI,484
2016,1.5,NI,565
2016,1.6,NI,684
2016,1.7,NI,785
2016,1.8,NI,963
2016,1.9,NI,1125
2016,2,NI,1117
2016,2.1,NI,1345
2016,2.2,NI,1432
2016,2.3,NI,1527
2016,2.4,NI,1715
2016,2.5,NI,1758
2016,2.6,NI,1906
2016,2.7,NI,1976
2016,2.8,NI,2094
2016,2.9,NI,2111
2016,3,NI,2026
2016,3.1,NI,2068
2016,3.2,NI,1980
2016,3.3,NI,1634
2016,3.4,NI,1312
2016,3.5,NI,913
2016,3.6,NI,488
2016,3.7,NI,158
2016,3.8,NI,30
2016,3.9,NI,2
2016,4,NI,0
2016,1,NW,1476
2016,1.1,NW,910
2016,1.2,NW,1244
2016,1.3,NW,1476
2016,1.4,NW,1743
2016,1.5,NW,2149
2016,1.6,NW,2341
2016,1.7,NW,2611
2016,1.8,NW,3073
2016,1.9,NW,3479
2016,2,NW,3289
2016,2.1,NW,3710
2016,2.2,NW,4129
2016,2.3,NW,4231
2016,2.4,NW,4459
2016,2.5,NW,4738
2016,2.6,NW,4776
2016,2.7,NW,4780
2016,2.8,NW,4805
2016,2.9,NW,4832
2016,3,NW,4486
2016,3.1,NW,4438
2016,3.2,NW,4013
2016,3.3,NW,3473
2016,3.4,NW,2879
2016,3.5,NW,1930
2016,3.6,NW,1078
2016,3.7,NW,410
2016,3.8,NW,89
2016,3.9,NW,14
2016,4,NW,10
2016,1,RP,217
2016,1.1,RP,147
2016,1.2,RP,222
2016,1.3,RP,264
2016,1.4,RP,330
2016,1.5,RP,416
2016,1.6,RP,510
2016,1.7,RP,561
2016,1.8,RP,627
2016,1.9,RP,733
2016,2,RP,710
2016,2.1,RP,772
2016,2.2,RP,855
2016,2.3,RP,881
2016,2.4,RP,944
2016,2.5,RP,1013
2016,2.6,RP,1005
2016,2.7,RP,1027
2016,2.8,RP,1101
2016,2.9,RP,1000
2016,3,RP,1038
2016,3.1,RP,944
2016,3.2,RP,950
2016,3.3,RP,790
2016,3.4,RP,653
2016,3.5,RP,461
2016,3.6,RP,238
2016,3.7,RP,106
2016,3.8,RP,28
2016,3.9,RP,6
2016,4,RP,11
2016,1,SH,198
2016,1.1,SH,129
2016,1.2,SH,192
2016,1.3,SH,269
2016,1.4,SH,313
2016,1.5,SH,433
2016,1.6,SH,448
2016,1.7,SH,599
2016,1.8,SH,663
2016,1.9,SH,728
2016,2,SH,760
2016,2.1,SH,835
2016,2.2,SH,976
2016,2.3,SH,1005
2016,2.4,SH,1054
2016,2.5,SH,1168
2016,2.6,SH,1185
2016,2.7,SH,1220
2016,2.8,SH,1218
2016,2.9,SH,1198
2016,3,SH,1182
2016,3.1,SH,1099
2016,3.2,SH,909
2016,3.3,SH,784
2016,3.4,SH,586
2016,3.5,SH,387
2016,3.6,SH,204
2016,3.7,SH,78
2016,3.8,SH,34
2016,3.9,SH,2
2016,4,SH,3
2016,1,SL,96
2016,1.1,SL,53
2016,1.2,SL,51
2016,1.3,SL,66
2016,1.4,SL,75
2016,1.5,SL,83
2016,1.6,SL,82
2016,1.7,SL,115
2016,1.8,SL,137
2016,1.9,SL,151
2016,2,SL,158
2016,2.1,SL,170
2016,2.2,SL,180
2016,2.3,SL,206
2016,2.4,SL,231
2016,2.5,SL,231
2016,2.6,SL,215
2016,2.7,SL,184
2016,2.8,SL,225
2016,2.9,SL,221
2016,3,SL,201
2016,3.1,SL,200
2016,3.2,SL,146
2016,3.3,SL,121
2016,3.4,SL,84
2016,3.5,SL,32
2016,3.6,SL,12
2016,3.7,SL,1
2016,3.8,SL,0
2016,3.9,SL,0
2016,4,SL,0
2016,1,SN,186
2016,1.1,SN,132
2016,1.2,SN,188
2016,1.3,SN,210
2016,1.4,SN,288
2016,1.5,SN,364
2016,1.6,SN,393
2016,1.7,SN,462
2016,1.8,SN,511
2016,1.9,SN,560
2016,2,SN,585
2016,2.1,SN,667
2016,2.2,SN,665
2016,2.3,SN,684
2016,2.4,SN,666
2016,2.5,SN,632
2016,2.6,SN,619
2016,2.7,SN,633
2016,2.8,SN,559
2016,2.9,SN,562
2016,3,SN,480
2016,3.1,SN,403
2016,3.2,SN,360
2016,3.3,SN,289
2016,3.4,SN,229
2016,3.5,SN,122
2016,3.6,SN,37
2016,3.7,SN,10
2016,3.8,SN,0
2016,3.9,SN,0
2016,4,SN,0
2016,1,ST,79
2016,1.1,ST,53
2016,1.2,ST,97
2016,1.3,ST,114
2016,1.4,ST,132
2016,1.5,ST,154
2016,1.6,ST,179
2016,1.7,ST,198
2016,1.8,ST,226
2016,1.9,ST,221
2016,2,ST,234
2016,2.1,ST,278
2016,2.2,ST,282
2016,2.3,ST,301
2016,2.4,ST,289
2016,2.5,ST,300
2016,2.6,ST,261
2016,2.7,ST,315
2016,2.8,ST,311
2016,2.9,ST,290
2016,3,ST,259
2016,3.1,ST,266
2016,3.2,ST,246
2016,3.3,ST,204
2016,3.4,ST,148
2016,3.5,ST,73
2016,3.6,ST,25
2016,3.7,ST,6
2016,3.8,ST,0
2016,3.9,ST,0
2016,4,ST,0
2016,1,TH,194
2016,1.1,TH,120
2016,1.2,TH,158
2016,1.3,TH,209
2016,1.4,TH,234
2016,1.5,TH,280
2016,1.6,TH,268
2016,1.7,TH,359
2016,1.8,TH,336
2016,1.9,TH,338
2016,2,TH,365
2016,2.1,TH,363
2016,2.2,TH,411
2016,2.3,TH,382
2016,2.4,TH,395
2016,2.5,TH,327
2016,2.6,TH,320
2016,2.7,TH,319
2016,2.8,TH,263
2016,2.9,TH,255
2016,3,TH,234
2016,3.1,TH,219
2016,3.2,TH,121
2016,3.3,TH,116
2016,3.4,TH,65
2016,3.5,TH,32
2016,3.6,TH,10
2016,3.7,TH,5
2016,3.8,TH,0
2016,3.9,TH,0
2016,4,TH,0
2017,1,BB,236
2017,1.1,BB,135
2017,1.2,BB,204
2017,1.3,BB,233
2017,1.4,BB,260
2017,1.5,BB,348
2017,1.6,BB,342
2017,1.7,BB,382
2017,1.8,BB,422
2017,1.9,BB,445
2017,2,BB,518
2017,2.1,BB,490
2017,2.2,BB,554
2017,2.3,BB,554
2017,2.4,BB,544
2017,2.5,BB,516
2017,2.6,BB,531
2017,2.7,BB,542
2017,2.8,BB,541
2017,2.9,BB,436
2017,3,BB,444
2017,3.1,BB,385
2017,3.2,BB,287
2017,3.3,BB,198
2017,3.4,BB,118
2017,3.5,BB,44
2017,3.6,BB,24
2017,3.7,BB,2
2017,3.8,BB,0
2017,3.9,BB,0
2017,4,BB,0
2017,1,BE,301
2017,1.1,BE,209
2017,1.2,BE,263
2017,1.3,BE,321
2017,1.4,BE,414
2017,1.5,BE,444
2017,1.6,BE,509
2017,1.7,BE,608
2017,1.8,BE,646
2017,1.9,BE,689
2017,2,BE,765
2017,2.1,BE,775
2017,2.2,BE,880
2017,2.3,BE,856
2017,2.4,BE,927
2017,2.5,BE,936
2017,2.6,BE,988
2017,2.7,BE,977
2017,2.8,BE,947
2017,2.9,BE,946
2017,3,BE,869
2017,3.1,BE,872
2017,3.2,BE,754
2017,3.3,BE,622
2017,3.4,BE,455
2017,3.5,BE,275
2017,3.6,BE,114
2017,3.7,BE,32
2017,3.8,BE,5
2017,3.9,BE,0
2017,4,BE,3
2017,1,BW,793
2017,1.1,BW,455
2017,1.2,BW,663
2017,1.3,BW,858
2017,1.4,BW,1053
2017,1.5,BW,1295
2017,1.6,BW,1461
2017,1.7,BW,1636
2017,1.8,BW,1900
2017,1.9,BW,2178
2017,2,BW,2268
2017,2.1,BW,2365
2017,2.2,BW,2501
2017,2.3,BW,2651
2017,2.4,BW,2652
2017,2.5,BW,2743
2017,2.6,BW,2780
2017,2.7,BW,2753
2017,2.8,BW,2734
2017,2.9,BW,2677
2017,3,BW,2613
2017,3.1,BW,2343
2017,3.2,BW,2049
2017,3.3,BW,1738
2017,3.4,BW,1385
2017,3.5,BW,946
2017,3.6,BW,458
2017,3.7,BW,171
2017,3.8,BW,28
2017,3.9,BW,2
2017,4,BW,1
2017,1,BY,881
2017,1.1,BY,539
2017,1.2,BY,741
2017,1.3,BY,871
2017,1.4,BY,1099
2017,1.5,BY,1288
2017,1.6,BY,1562
2017,1.7,BY,1663
2017,1.8,BY,1892
2017,1.9,BY,2080
2017,2,BY,2200
2017,2.1,BY,2164
2017,2.2,BY,2459
2017,2.3,BY,2456
2017,2.4,BY,2558
2017,2.5,BY,2704
2017,2.6,BY,2379
2017,2.7,BY,2363
2017,2.8,BY,2100
2017,2.9,BY,2081
2017,3,BY,1917
2017,3.1,BY,1569
2017,3.2,BY,1433
2017,3.3,BY,1063
2017,3.4,BY,651
2017,3.5,BY,404
2017,3.6,BY,157
2017,3.7,BY,40
2017,3.8,BY,9
2017,3.9,BY,2
2017,4,BY,17
2017,1,HB,54
2017,1.1,HB,34
2017,1.2,HB,33
2017,1.3,HB,54
2017,1.4,HB,59
2017,1.5,HB,60
2017,1.6,HB,84
2017,1.7,HB,75
2017,1.8,HB,91
2017,1.9,HB,103
2017,2,HB,117
2017,2.1,HB,113
2017,2.2,HB,146
2017,2.3,HB,133
2017,2.4,HB,135
2017,2.5,HB,146
2017,2.6,HB,159
2017,2.7,HB,156
2017,2.8,HB,171
2017,2.9,HB,153
2017,3,HB,157
2017,3.1,HB,142
2017,3.2,HB,138
2017,3.3,HB,125
2017,3.4,HB,78
2017,3.5,HB,74
2017,3.6,HB,36
2017,3.7,HB,8
2017,3.8,HB,4
2017,3.9,HB,1
2017,4,HB,0
2017,1,HE,498
2017,1.1,HE,290
2017,1.2,HE,374
2017,1.3,HE,474
2017,1.4,HE,543
2017,1.5,HE,659
2017,1.6,HE,744
2017,1.7,HE,858
2017,1.8,HE,949
2017,1.9,HE,979
2017,2,HE,994
2017,2.1,HE,1094
2017,2.2,HE,1140
2017,2.3,HE,1205
2017,2.4,HE,1295
2017,2.5,HE,1316
2017,2.6,HE,1363
2017,2.7,HE,1309
2017,2.8,HE,1360
2017,2.9,HE,1247
2017,3,HE,1255
2017,3.1,HE,1165
2017,3.2,HE,1056
2017,3.3,HE,829
2017,3.4,HE,667
2017,3.5,HE,402
2017,3.6,HE,237
2017,3.7,HE,85
2017,3.8,HE,21
2017,3.9,HE,0
2017,4,HE,0
2017,1,HH,150
2017,1.1,HH,89
2017,1.2,HH,119
2017,1.3,HH,194
2017,1.4,HH,196
2017,1.5,HH,234
2017,1.6,HH,296
2017,1.7,HH,310
2017,1.8,HH,354
2017,1.9,HH,365
2017,2,HH,391
2017,2.1,HH,419
2017,2.2,HH,472
2017,2.3,HH,464
2017,2.4,HH,473
2017,2.5,HH,491
2017,2.6,HH,470
2017,2.7,HH,549
2017,2.8,HH,520
2017,2.9,HH,484
2017,3,HH,492
2017,3.1,HH,459
2017,3.2,HH,407
2017,3.3,HH,361
2017,3.4,HH,288
2017,3.5,HH,152
2017,3.6,HH,75
2017,3.7,HH,29
2017,3.8,HH,7
2017,3.9,HH,1
2017,4,HH,0
2017,1,MV,102
2017,1.1,MV,86
2017,1.2,MV,80
2017,1.3,MV,110
2017,1.4,MV,135
2017,1.5,MV,150
2017,1.6,MV,182
2017,1.7,MV,186
2017,1.8,MV,209
2017,1.9,MV,247
2017,2,MV,237
2017,2.1,MV,215
2017,2.2,MV,240
2017,2.3,MV,251
2017,2.4,MV,276
2017,2.5,MV,260
2017,2.6,MV,255
2017,2.7,MV,299
2017,2.8,MV,255
2017,2.9,MV,273
2017,3,MV,237
2017,3.1,MV,215
2017,3.2,MV,193
2017,3.3,MV,116
2017,3.4,MV,83
2017,3.5,MV,41
2017,3.6,MV,12
2017,3.7,MV,4
2017,3.8,MV,0
2017,3.9,MV,0
2017,4,MV,0
2017,1,NI,292
2017,1.1,NI,209
2017,1.2,NI,317
2017,1.3,NI,377
2017,1.4,NI,504
2017,1.5,NI,615
2017,1.6,NI,748
2017,1.7,NI,849
2017,1.8,NI,936
2017,1.9,NI,1079
2017,2,NI,1114
2017,2.1,NI,1303
2017,2.2,NI,1436
2017,2.3,NI,1530
2017,2.4,NI,1594
2017,2.5,NI,1775
2017,2.6,NI,1789
2017,2.7,NI,1854
2017,2.8,NI,1991
2017,2.9,NI,2134
2017,3,NI,1917
2017,3.1,NI,1941
2017,3.2,NI,1855
2017,3.3,NI,1581
2017,3.4,NI,1319
2017,3.5,NI,936
2017,3.6,NI,492
2017,3.7,NI,181
2017,3.8,NI,28
2017,3.9,NI,3
2017,4,NI,0
2017,1,NW,1509
2017,1.1,NW,963
2017,1.2,NW,1217
2017,1.3,NW,1476
2017,1.4,NW,1739
2017,1.5,NW,2092
2017,1.6,NW,2312
2017,1.7,NW,2684
2017,1.8,NW,2944
2017,1.9,NW,3233
2017,2,NW,3246
2017,2.1,NW,3565
2017,2.2,NW,3997
2017,2.3,NW,4061
2017,2.4,NW,4224
2017,2.5,NW,4552
2017,2.6,NW,4502
2017,2.7,NW,4495
2017,2.8,NW,4578
2017,2.9,NW,4676
2017,3,NW,4185
2017,3.1,NW,4208
2017,3.2,NW,3919
2017,3.3,NW,3436
2017,3.4,NW,2809
2017,3.5,NW,1900
2017,3.6,NW,1036
2017,3.7,NW,382
2017,3.8,NW,83
2017,3.9,NW,12
2017,4,NW,5
2017,1,RP,222
2017,1.1,RP,176
2017,1.2,RP,230
2017,1.3,RP,246
2017,1.4,RP,349
2017,1.5,RP,397
2017,1.6,RP,479
2017,1.7,RP,546
2017,1.8,RP,612
2017,1.9,RP,685
2017,2,RP,752
2017,2.1,RP,806
2017,2.2,RP,852
2017,2.3,RP,896
2017,2.4,RP,890
2017,2.5,RP,1017
2017,2.6,RP,1018
2017,2.7,RP,974
2017,2.8,RP,994
2017,2.9,RP,929
2017,3,RP,968
2017,3.1,RP,891
2017,3.2,RP,916
2017,3.3,RP,753
2017,3.4,RP,554
2017,3.5,RP,430
2017,3.6,RP,238
2017,3.7,RP,106
2017,3.8,RP,35
2017,3.9,RP,4
2017,4,RP,12
2017,1,SH,115
2017,1.1,SH,104
2017,1.2,SH,110
2017,1.3,SH,151
2017,1.4,SH,201
2017,1.5,SH,244
2017,1.6,SH,303
2017,1.7,SH,364
2017,1.8,SH,394
2017,1.9,SH,433
2017,2,SH,515
2017,2.1,SH,587
2017,2.2,SH,636
2017,2.3,SH,650
2017,2.4,SH,716
2017,2.5,SH,827
2017,2.6,SH,837
2017,2.7,SH,863
2017,2.8,SH,893
2017,2.9,SH,879
2017,3,SH,837
2017,3.1,SH,803
2017,3.2,SH,801
2017,3.3,SH,612
2017,3.4,SH,482
2017,3.5,SH,345
2017,3.6,SH,188
2017,3.7,SH,78
2017,3.8,SH,24
2017,3.9,SH,1
2017,4,SH,16
2017,1,SL,69
2017,1.1,SL,36
2017,1.2,SL,55
2017,1.3,SL,73
2017,1.4,SL,68
2017,1.5,SL,91
2017,1.6,SL,112
2017,1.7,SL,131
2017,1.8,SL,155
2017,1.9,SL,146
2017,2,SL,150
2017,2.1,SL,144
2017,2.2,SL,155
2017,2.3,SL,183
2017,2.4,SL,197
2017,2.5,SL,183
2017,2.6,SL,182
2017,2.7,SL,221
2017,2.8,SL,220
